,net_acc_C_mean,net_acc_C_std,net_acc_C_min,net_acc_C_max,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_SCR_mean,EDA_SCR_std,EDA_SCR_min,EDA_SCR_max,EDA_SCL_mean,EDA_SCL_std,EDA_SCL_min,EDA_SCL_max,BVP_mean,BVP_std,BVP_min,BVP_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,ECG_mean,ECG_std,ECG_min,ECG_max,EDA_C_mean,EDA_C_std,EDA_C_min,EDA_C_max,EDA_SCR_C_mean,EDA_SCR_C_std,EDA_SCR_C_min,EDA_SCR_C_max,EDA_SCL_C_mean,EDA_SCL_C_std,EDA_SCL_C_min,EDA_SCL_C_max,ACC_x_C_mean,ACC_x_C_std,ACC_x_C_min,ACC_x_C_max,ACC_y_C_mean,ACC_y_C_std,ACC_y_C_min,ACC_y_C_max,ACC_z_C_mean,ACC_z_C_std,ACC_z_C_min,ACC_z_C_max,EMG_C_mean,EMG_C_std,EMG_C_min,EMG_C_max,Resp_C_mean,Resp_C_std,Resp_C_min,Resp_C_max,Temp_C_mean,Temp_C_std,Temp_C_min,Temp_C_max,BVP_peak_freq,net_acc_abs_integral,ACC_x_abs_integral,ACC_y_abs_integral,ACC_z_abs_integral,net_acc_C_abs_integral,ACC_x_C_abs_integral,ACC_y_C_abs_integral,ACC_z_C_abs_integral,ACC_x_peak_freq,ACC_y_peak_freq,ACC_z_peak_freq,ACC_x_C_peak_freq,ACC_y_C_peak_freq,ACC_z_C_peak_freq,ECG_bpm,ECG_ibi,ECG_sdnn,ECG_sdsd,ECG_rmssd,ECG_pnn20,ECG_pnn50,EDA_slope,EDA_C_slope,EDA_drange,EDA_C_drange,EMG_drange,EMG_abs_integral,Resp_C_rate,Resp_C_Inhal_mean,Resp_C_Inhal_std,Resp_C_Exhal_mean,Resp_C_Exhal_std,Resp_C_I/E,TEMP_drange,TEMP_C_drange,TEMP_slope,TEMP_C_slope,0,1,2
0,0.0006087062304196621,2.681096136683146e-06,0.0005961295759796653,0.0006259911328013305,0.022274954514245975,0.006684076786833956,0.003440267622445873,0.05504428195913397,0.3989959149772398,0.03986159640614361,0.3370396632737663,0.6268472448699224,-0.001035931982486504,0.03547103036761559,-0.07758073011781857,0.24019026012276648,-0.7585224684307875,0.03244858971795564,-0.788434202270849,-0.6887244313411504,0.5659004806333047,67.4133441405297,-264.71,272.99,33.30701357466064,0.02760655696884847,33.23,33.34,0.022274943968906773,0.006684073622479257,0.0034402659937651497,0.055044255900242395,1.532634644985082e-05,4.598998236647606e-06,2.3670860215713828e-06,3.7873376345142124e-05,1.532634644985082e-05,4.598998236647606e-06,2.3670860215713828e-06,3.7873376345142124e-05,0.0016752749314760302,0.13586462098320193,-0.6638946533203125,0.8214569091796875,0.7320464709921465,0.0027979914235283,0.7262532215967878,0.7390355511499745,3.393956102428047e-05,0.0020533968327561933,-0.005751442855007019,0.006086314314277319,-1.1919473628285162,0.0059597775600676,-1.2016210502572235,-1.1794498570185923,0.0006087059422478648,2.681094867407008e-06,0.0005961292937618684,0.0006259908364465689,4.1882207066362044e-07,1.8447358996797228e-09,4.101686674432382e-07,4.3071499740714655e-07,4.1882207066362044e-07,1.8447358996797228e-09,4.101686674432382e-07,4.3071499740714655e-07,-0.002245465474764276,0.009743650958785504,-0.04815673828125,0.0329132080078125,0.1778358930442415,3.16543430740619,-8.2855224609375,8.47930908203125,33.92388153076172,0.03700371831655502,33.8050537109375,34.09405517578125,0.10178117048346055,39.382119581186885,39.382100937027175,0.02709698052333625,0.02709698052333625,23.5471918175542,23.547180669916397,0.016201712981551493,0.016201712981551493,0.06787330316742082,0.06787330316742082,0.06787330316742082,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,88.44199942091548,678.4107142857143,36.729147735379705,12.813845807154264,18.267791849723967,0.16455696202531644,0.02531645569620253,-9.475622033167435e-05,2.337212704404175e-07,1.8598619485349857,1.0176003756996528,-0.6834600760456274,303.0434875488281,0.2633726999982739,1.9606122448979593,0.3178594195220985,1.9054081632653064,0.23656382380278462,1.028972312965244,1.0033102618116163,1.0085491,0.00033270703858938913,2.5328060903276137e-06,0,1,0
0,0.0005930192018752426,7.372456564135403e-06,0.0005454887995687679,0.0006996127733060475,0.021396558753914066,0.003506615870079335,0.007568588769380921,0.05022790728770975,0.3786805976018067,0.0037078440937576853,0.3739044014698894,0.40109191107379477,-3.609222069394825e-05,0.004102539125064686,-0.00704502135217752,0.025005017745285657,-0.7860154054383786,0.0017732229545670418,-0.7886535781517022,-0.7817482495084449,-0.08418999151823627,52.80826804386385,-324.07,474.78,33.33036199095023,0.00891666818950532,33.31,33.34,0.02139654862442223,0.003506614209988232,0.00756858518628333,0.050227883508971186,1.4721963723308462e-05,2.4127371239752325e-06,5.2075892474570424e-06,3.455945591494219e-05,1.4721963723308462e-05,2.4127371239752325e-06,5.2075892474570424e-06,3.455945591494219e-05,0.0011179437559425812,0.1599276812522389,-0.6679229736328125,0.8719024658203125,0.7403124806171564,0.001151950503187766,0.7362237774094751,0.7436381516640612,2.889792698094108e-05,0.0015647915079603104,-0.005243244451479329,0.003857441295597893,-1.1736108020526634,0.0020473577387622958,-1.1794488726612302,-1.1694090904066934,0.0005930189211299494,7.372453073890102e-06,0.0005454885413251687,0.0006996124420975595,4.0802856560453246e-07,5.072639920146693e-09,3.7532513574190673e-07,4.813705786726448e-07,4.0802856560453246e-07,5.072639920146693e-09,3.7532513574190673e-07,4.813705786726448e-07,-0.002285647005221797,0.009101006292963834,-0.0523223876953125,0.0340118408203125,0.00920008262056018,3.333952585030337,-12.84332275390625,11.72332763671875,34.05806350708008,0.052441924810409546,33.90838623046875,34.2435302734375,0.09273395532937517,37.85051243567399,37.850494516602936,0.026043153826532668,0.026043153826532668,22.940354805341887,22.940343944990957,0.015784177031845734,0.015784177031845734,0.0045223289994347085,0.0045223289994347085,0.0045223289994347085,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,98.11281135987821,611.5409309791332,24.37687048577339,5.692846440078879,8.882347881956871,0.03409090909090909,0.0,5.084475282102843e-06,6.698117526059151e-08,1.0727124620545414,1.010070816078061,-0.6500437445319335,281.61419677734375,0.26475551369593986,1.98030612244898,0.5697892758077229,1.795714285714286,0.24378215194991093,1.1027957722468462,1.000900630441309,1.0098838,3.428685781627249e-05,4.097149159354685e-06,0,1,0
0,0.0005926207654694633,2.9589225538009198e-06,0.0005819557000160547,0.000603422923260174,0.025336948366441014,0.003427568649142047,0.015137177538761842,0.053668174910155624,0.37764261523743,0.002349181893986248,0.3722069538541029,0.3837688669815087,2.0269566210536897e-05,0.0018131314159229358,-0.006217414843619747,0.008050398014680491,-0.7874253945012315,0.0023913489393357786,-0.7907460691237108,-0.7842602225549006,0.07016115351993242,32.96857598774812,-228.88,192.97,33.3216742081448,0.011705384727242227,33.29,33.34,0.025336936371502274,0.0034275670264732323,0.01513717037256666,0.05366814950273634,1.7433160117014127e-05,2.358348456505319e-06,1.0415178494914085e-05,3.6926541936513574e-05,1.7433160117014127e-05,2.358348456505319e-06,1.0415178494914085e-05,3.6926541936513574e-05,0.0015624031238084543,0.16072928353031796,-0.700927734375,0.8272247314453125,0.7438101279501891,0.0016776833699033355,0.7397087234927563,0.7475367165767246,7.797203296505835e-05,0.0022479496604613765,-0.006663549081263953,0.007376760498606279,-1.1659031480756572,0.00279031943361877,-1.169408719630689,-1.1615380632472343,0.0005926204849127965,2.958921152997069e-06,0.0005819554245084098,0.0006034226375895834,4.0775442029082143e-07,2.035895164177635e-09,4.004162913646888e-07,4.151868759935032e-07,4.0775442029082143e-07,2.035895164177635e-09,4.004162913646888e-07,4.151868759935032e-07,-0.002274068012539301,0.00908767998708466,-0.0503997802734375,0.03369140625,0.06579905085819557,1.9085079663629172,-3.91082763671875,4.19158935546875,34.169212341308594,0.035276804119348526,34.0513916015625,34.341339111328125,0.1085665818490246,44.79572471186772,44.79570350481602,0.030821827086880978,0.030821827086880978,22.92494169142072,22.924930838366624,0.01577357199453014,0.01577357199453014,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,102.678688783155,584.3471582181261,17.771269995112235,4.3460511017480545,6.416482767773897,0.010869565217391304,0.0,-2.1605528960346757e-05,1.1228457989875751e-07,1.031063130357145,1.0105825344968302,-0.6684831970935513,283.08787536621094,0.3010317174098855,1.6617857142857144,0.10605098408072312,1.6347321428571426,0.08842112643192121,1.0165492380796333,1.0015019525383,1.008515,2.050096167743577e-05,2.180088269087741e-06,0,1,0
0,0.0005915075824135063,8.247428544548727e-06,0.0005552592224784598,0.0007263092508436424,0.02544242238406466,0.001440070702302894,0.018577445161207715,0.030274355077523685,0.386117389914848,0.008164603218015692,0.37032717391643943,0.414352769654499,2.41075216162086e-05,0.0065308115874643385,-0.015054364786708425,0.04254670497577261,-0.7763773239131548,0.008106783219830311,-0.7879031847159259,-0.7615481043124637,-0.01451512581283576,28.415740599594113,-164.54,218.67,33.344208144796376,0.023203450490341355,33.31,33.41,0.025442410339192735,0.0014400700205491313,0.018577436366331808,0.03027434074513332,1.7505731817868724e-05,9.908447840671722e-07,1.2782264516485466e-05,2.083035698982817e-05,1.7505731817868724e-05,9.908447840671722e-07,1.2782264516485466e-05,2.083035698982817e-05,0.0012899790686839198,0.1617296752835208,-0.5852508544921875,0.9719696044921875,0.7494225677483427,0.0019353719365517066,0.7419203809006023,0.7538097823568902,-9.640142464011558e-05,0.0023368861869564324,-0.00860425462110257,0.005910376883926173,-1.15328207394271,0.0033187630758308453,-1.1615378798441691,-1.1494477216720305,0.0005915073023838392,8.247424640076932e-06,0.0005552589596093777,0.0007263089069965915,4.069884914909764e-07,5.6746669050794895e-09,3.8204770329551184e-07,4.997391667418218e-07,4.069884914909764e-07,5.6746669050794895e-09,3.8204770329551184e-07,4.997391667418218e-07,-0.002307122279539829,0.009077331585345532,-0.0497589111328125,0.0399627685546875,0.09551191758917205,2.5711055342606532,-5.45806884765625,7.391357421875,34.25619125366211,0.03124939277768135,34.141326904296875,34.4010009765625,0.06333050607859768,45.00764519741038,45.00762389003195,0.030967639585809777,0.030967639585809777,22.88187931808408,22.881868485416437,0.01574394280483693,0.01574394280483693,0.0045223289994347085,0.0045223289994347085,0.0045223289994347085,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,97.85752544188539,613.1362889983579,62.05218233403718,30.69280307239218,35.25451960332156,0.18823529411764706,0.08235294117647059,9.850606125407612e-05,1.271449173030245e-07,1.118882973864601,1.0160251716523214,-0.8031278748850046,282.2839050292969,0.301123983936843,1.617232142857143,0.16008007303585056,1.6034453781512605,0.13693529357874856,0.9492689062418113,1.0030021014710295,1.0076059,0.00029108252637663603,1.4847590799405018e-06,0,1,0
0,0.0005905456078493593,3.5530309355939795e-06,0.0005731485478411019,0.0006237893242519994,0.023126459667855884,0.0032742112823517405,0.008256642293870096,0.04816374671424223,0.38885562162912896,0.0045624744113500725,0.3821968401978939,0.3985773563830406,-5.61827920112321e-05,0.0023964756580385194,-0.005815352037342247,0.014099448493985483,-0.7727261201972233,0.005398902012433806,-0.7782375594685546,-0.7616242883559339,0.025506221719456965,37.55889424722267,-223.24,370.41,33.39361990950226,0.013769937811120136,33.37,33.43,0.02312644871939978,0.0032742097322848904,0.00825663838503636,0.0481637239127121,1.5912227017180932e-05,2.252830479686921e-06,5.681006451771319e-06,3.313920430199936e-05,1.5912227017180932e-05,2.252830479686921e-06,5.681006451771319e-06,3.313920430199936e-05,0.0011682067374103335,0.16496033424770706,-0.5656585693359375,1.0356903076171875,0.7527341009464703,0.0018186398370109073,0.7478798022017776,0.7578438020588928,1.300879878487764e-05,0.0024421925896974455,-0.007502789163882614,0.007439165018342067,-1.1460475011543982,0.003096700451570113,-1.1511766876275296,-1.141908224538339,0.0005905453282751073,3.5530292535291976e-06,0.0005731482765029115,0.0006237890289396112,4.0632660212834574e-07,2.4446731431538535e-09,3.943565050076143e-07,4.2920003670894585e-07,4.0632660212834574e-07,2.4446731431538535e-09,3.943565050076143e-07,4.2920003670894585e-07,-0.002286519187048638,0.008677440918984258,-0.0516815185546875,0.0320892333984375,0.0375161892655624,2.318336307403081,-4.571533203125,4.92706298828125,34.31132125854492,0.03091486543416977,34.20538330078125,34.460693359375,0.09728506787330318,40.887580692769205,40.88756133589881,0.028132817366375892,0.028132817366375892,22.84525683965247,22.84524602432252,0.015718744603335055,0.015718744603335055,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.00020679850071086986,0.00020679850071086986,0.00020679850071086986,96.89089288523044,619.2532467532467,26.976573077847657,8.174800616022415,12.676157289992442,0.10344827586206896,0.0,-5.519474644632514e-05,1.0919375032947916e-07,1.042858847751502,1.013322996326122,-0.620903454384411,268.9534149169922,0.29030256870984394,1.7286607142857142,0.13876318539114746,1.711047619047619,0.11417669403305325,1.077646665924524,1.0017980221756069,1.007464,1.0761893114834124e-05,1.3904843963398747e-06,0,1,0
0,0.0005900687075573565,6.464062031679745e-06,0.0005577362160852715,0.0006941084159774634,0.02438737223535867,0.00596043594864261,0.007568588769380921,0.056420389008112325,0.3788429788771187,0.005657193212601946,0.3628021827201193,0.4104318291976355,5.34025971871095e-06,0.006084304300128833,-0.016179437649645103,0.043580963534837834,-0.7858450773620573,0.004016881969877875,-0.7907313443447754,-0.7783416291912184,0.39965790217698627,52.83917151232203,-344.41,287.78,33.43009049773756,0.016640759810856578,33.39,33.47,0.02438736068996528,0.005960433126871691,0.00756858518628333,0.05642036229774846,1.6779801531874513e-05,4.101095078897592e-06,5.2075892474570424e-06,3.882021075377068e-05,1.6779801531874513e-05,4.101095078897592e-06,5.2075892474570424e-06,3.882021075377068e-05,0.0010370091412753011,0.17005874687671205,-0.6533660888671875,0.9948577880859375,0.7588492351388376,0.0026096805900835537,0.7536813659892702,0.7639019361061797,2.4997661487324898e-05,0.0020304073717639635,-0.006831760468417279,0.006276612062839676,-1.132497964626775,0.0053665844692015775,-1.1425653862132972,-1.1246048512948488,0.0005900684282088769,6.46405897148374e-06,0.0005577359520435388,0.0006941080873748309,4.059984695122904e-07,4.447616452257607e-09,3.837520058631234e-07,4.775832897986001e-07,4.059984695122904e-07,4.447616452257607e-09,3.837520058631234e-07,4.775832897986001e-07,-0.0023482883497941654,0.009148316411945502,-0.0753936767578125,0.0362091064453125,0.05375445289678872,2.700617875406459,-9.26971435546875,10.00518798828125,34.345550537109375,0.03884771093726158,34.234375,34.52197265625,0.11082838563754593,43.11687411211413,43.11685369985862,0.02966668910835414,0.02966668910835414,22.826217883148775,22.826207076832194,0.015705644794613442,0.015705644794613442,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.0006204115396546376,0.0006204115396546376,0.0006204115396546376,101.71954468394284,589.8571428571429,36.436538188921624,4.446614422225321,7.27948154149861,0.011494252873563218,0.0,-4.399875749941876e-05,2.1719061727062837e-07,1.1312826899783557,1.0135608634870443,-0.4802671523982999,283.2206726074219,0.2765965437979746,1.9802040816326534,0.562109172847307,1.8067346938775508,0.28844886696716965,1.0960126510787307,1.0023959269242289,1.0084008,0.00014688649982768715,2.3983670796472927e-06,0,1,0
0,0.000590436392789142,4.534660532970371e-06,0.0005783778021345774,0.0006396145566276083,0.029199684705469648,0.0030800884839841856,0.012384963440805145,0.053668174910155624,0.3753442482709205,0.002957070235538445,0.36760659304226595,0.3897974745280526,2.2224786443984198e-05,0.00298654318191796,-0.009643467100437033,0.01791377110119848,-0.790424637847709,0.0021889788904182975,-0.7944294447862358,-0.7846818487644345,0.5023522759400618,38.658298934559056,-202.55,227.87,33.54520361990951,0.030331191261914154,33.45,33.59,0.029199670881846364,0.0030800870258183423,0.01238495757755454,0.05366814950273634,2.00909269527901e-05,2.1192637305520166e-06,8.521509677656977e-06,3.6926541936513574e-05,2.00909269527901e-05,2.1192637305520166e-06,8.521509677656977e-06,3.6926541936513574e-05,0.001373653118002194,0.16597371887551585,-0.623565673828125,0.88238525390625,0.7651406022492785,0.0019544170770920033,0.7602678096012916,0.7700913874796954,-7.621374266998636e-05,0.002347089294177771,-0.005901921289844426,0.0071283365910785905,-1.1184443963043538,0.0036994355144373443,-1.1246046231517217,-1.1112153886756317,0.000590436113266594,4.53465838618558e-06,0.0005783775283207698,0.0006396142538232882,4.0625145639238633e-07,3.12008620786724e-09,3.979545084479768e-07,4.4008863331114584e-07,4.0625145639238633e-07,3.12008620786724e-09,3.979545084479768e-07,4.4008863331114584e-07,-0.002332983015981656,0.00931614662828894,-0.0536041259765625,0.0441741943359375,0.028278262868389546,1.3679910696504118,-3.73382568359375,4.12445068359375,34.4306755065918,0.031977489590644836,34.301605224609375,34.57720947265625,0.14927905004240882,51.654242243975794,51.654217789986205,0.035540849779485684,0.035540849779485684,22.84044141865516,22.840430605604922,0.015715431339083073,0.015715431339083073,0.11305822498586772,0.11305822498586772,0.11305822498586772,0.0004136076931030917,0.0004136076931030917,0.0004136076931030917,106.36520286146937,564.0942562592047,14.078958708213122,2.9915896258058305,4.855479407031704,0.0,0.0,1.561640153285843e-05,1.4634904988602013e-07,1.0603658419239375,1.0129212071777123,-0.8240819812126388,289.5411071777344,0.29465132805762145,1.7197321428571428,0.14983768322346525,1.6308571428571428,0.13520234269193615,1.1247956085026862,1.004185351270553,1.0080347,0.0003376655141360972,1.494193504691856e-06,0,1,0
0,0.0006250506240105234,5.965035611537171e-06,0.000582918970750794,0.0006760813750525234,0.014649157674672801,0.016845827446301812,0.0,0.05917260310606901,0.3965296878088851,0.008704328977072863,0.3772183009530494,0.4121241667670637,-4.9694730949214976e-05,0.005194689604992922,-0.01661838629102886,0.023262965488014656,-0.7627248994042346,0.009214518909321495,-0.7843321639989782,-0.7528696022279613,-0.8094486853265483,53.977147797677596,-310.99,231.55,33.626787330316745,0.05971345621427214,33.53,33.73,0.011721032941201217,0.01899991152181117,-0.01513717037256666,0.059172575092760575,8.064694207883133e-06,1.3072949898606724e-05,-1.0415178494914085e-05,4.071387957102778e-05,8.064694207883133e-06,1.3072949898606724e-05,-1.0415178494914085e-05,4.071387957102778e-05,0.0012623847375277488,0.15896532626955626,-0.6876983642578125,0.9917449951171876,0.770296545512491,0.0013771020123610474,0.7664042125325335,0.7734178041482164,9.118181971079275e-05,0.0026310714709591267,-0.008282934323976011,0.007452962451554253,-1.1071774629799154,0.0012454635100473876,-1.1112143468370452,-1.1047398393874681,0.0006250503281010147,5.965032787588693e-06,0.0005829186947871205,0.0006760810549841962,4.3006787763153396e-07,4.104259890167103e-09,4.010790725612194e-07,4.651797324981993e-07,4.3006787763153396e-07,4.104259890167103e-09,4.010790725612194e-07,4.651797324981993e-07,-0.002347126308832059,0.010254859500310552,-0.0758514404296875,0.07232666015625,0.10707923463946253,3.139507986220207,-8.05511474609375,7.88421630859375,34.397377014160156,0.04250132292509079,34.245086669921875,34.560333251953125,0.07237772123268306,25.899710768821514,25.899698507461554,0.017820370404798,0.017820370404798,24.17945833922309,24.179446892259648,0.01663674577829826,0.01663674577829826,0.004524886877828055,0.004524886877828055,0.004524886877828055,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,97.63657497094151,614.5238095238094,52.08846913454114,9.228599738796982,13.492803605215629,0.10975609756097561,0.0,-4.470987985352735e-06,2.340957512662764e-08,1.0925349213593931,1.0091512957535904,-0.9535304767652384,309.58905029296875,0.21968517851868652,2.180833333333333,0.49754378275648986,2.565194805194805,1.150653161730372,0.9274503847711625,1.0059648076349537,1.0092056,0.0008762604644957586,-2.7658390816052335e-06,0,1,0
0,0.00062431118865399,3.3412627162257275e-06,0.0005984689360465506,0.0006566782447954371,0.03747616347743411,0.0025093065736106848,0.013073016965294318,0.05435622843464479,0.39660421589445183,0.0025563358253974794,0.3902965638674429,0.4012923950139142,9.779581116867896e-05,0.001678058693134134,-0.0042577850423736775,0.003353469403170234,-0.7627751982666945,0.0028723544618024484,-0.7699046823612794,-0.7592923471204578,-0.3660333616058806,19.62880978867847,-162.68,185.23,33.598642533936655,0.0321473389806045,33.55,33.66,0.037476145735586164,0.002509305385662626,0.01307301077630757,0.054356202701489366,2.5785581950304794e-05,1.7265355972533753e-06,8.994926881971256e-06,3.739995914082785e-05,2.5785581950304794e-05,1.7265355972533753e-06,8.994926881971256e-06,3.739995914082785e-05,0.0015183153843734247,0.1617181459002327,-0.7696380615234375,1.00506591796875,0.7716094446567864,0.00068010673110703,0.7696798311061221,0.7739007047333293,1.1521481820160998e-05,0.0013160016343894021,-0.0035280345160988266,0.005316742761695536,-1.104186187856382,0.000577326175987766,-1.1052611598855877,-1.1032934660641904,0.0006243108930945423,3.341261134415597e-06,0.0005984686527212613,0.0006566779339128791,4.2955910701006077e-07,2.2989654114038293e-09,4.1177827085828003e-07,4.518293529792873e-07,4.2955910701006077e-07,2.2989654114038293e-09,4.1177827085828003e-07,4.518293529792873e-07,-0.0023500846615869125,0.0094842918450925,-0.0586395263671875,0.0510406494140625,0.014278509293651768,2.471841143073527,-5.27801513671875,6.08978271484375,34.33149337768555,0.03230821713805199,34.22674560546875,34.494415283203125,0.20582414475544245,66.29533319158097,66.29530180625193,0.04561469447008918,0.04561469447008918,24.150854021890947,24.15084258846927,0.01661706449557719,0.01661706449557719,0.11758055398530243,0.11758055398530243,0.11758055398530243,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,102.09797600803255,587.6708074534162,38.51486385614438,18.184027500392943,21.268715914318644,0.12222222222222222,0.03333333333333333,3.3653301212670865e-05,3.89630630354146e-09,1.0281730155077815,1.005483934301801,-0.8704137392661982,293.74346923828125,0.25826591715780595,2.116373626373626,0.8906339116842291,1.9009890109890106,0.26256098020285024,1.1133013468986648,1.0032786885245901,1.0078205,-0.0004636285812756371,1.4300467219218224e-06,0,1,0
0,0.0006212525803369597,5.561894372614338e-06,0.0005800291585465759,0.0006764941936499299,0.025326440761711824,0.00649140123649804,0.0,0.058484549581579844,0.40123665313414686,0.004825792166016693,0.38971890932796804,0.40974004433863276,-9.720960469804925e-05,0.0034141350570619936,-0.01161679723051646,0.010360475484582061,-0.7565390561061641,0.005175826746166347,-0.7643162448823825,-0.7485410546302799,0.21762793327678862,63.89599741727239,-236.6,317.07,33.6231221719457,0.03365688605609573,33.53,33.66,0.025326428771747563,0.006491398163359196,0.0,0.058484521894007546,1.7425930329391683e-05,4.466427270678839e-06,0.0,4.024046236671351e-05,1.7425930329391683e-05,4.466427270678839e-06,0.0,4.024046236671351e-05,0.0012943597974433066,0.16925937641417885,-0.691864013671875,1.1691741943359375,0.7737198126220958,0.001440676210520594,0.7696039507321242,0.7779065423109808,-5.963007792314635e-05,0.002338819795286341,-0.010589642276960805,0.006508729663641625,-1.099434875931954,0.0020013286695988518,-1.103293261721758,-1.095092797819739,0.0006212522862255087,5.561891739519725e-06,0.0005800288839509882,0.0006764938733861674,4.274546227700943e-07,3.8268774024946005e-09,3.990907289716274e-07,4.654637735201798e-07,4.274546227700943e-07,3.8268774024946005e-09,3.990907289716274e-07,4.654637735201798e-07,-0.002375589212357055,0.012427278080731446,-0.1237335205078125,0.0908660888671875,0.12481822776222486,2.89520102071294,-9.07135009765625,9.8236083984375,34.30131912231445,0.03914134204387665,34.171783447265625,34.474517822265625,0.13118461973423803,44.77714726670651,44.77712606844968,0.030809044822364493,0.030809044822364493,24.032534817754946,24.032523440347582,0.016535654627238324,0.016535654627238324,0.022624434389140274,0.022624434389140274,0.022624434389140274,0.00020680384655154586,0.00020680384655154586,0.00020680384655154586,98.71549603716862,607.8073089700997,49.027416791700716,15.81698484475919,20.709007068445672,0.20238095238095238,0.03571428571428571,6.1279513180338e-05,7.32751613994871e-08,1.0513732706611265,1.0107881353402075,-0.7343692193858675,364.39915466308594,0.2488774893474637,1.9371428571428575,0.40808970294714786,2.0354945054945057,0.9955284399622031,0.9516816930302868,1.0038771249627199,1.0088592,0.0004347004347004298,-7.76952985917849e-07,0,1,0
